platform,type,country,release_year,rating,genre,count
Amazon,Movie,United Kingdom,2003,18+,Romance,1
Amazon,Movie,United Kingdom,2003,PG-13,Action,1
Amazon,Movie,United Kingdom,2003,PG-13,Adventure,1
Amazon,Movie,United Kingdom,2003,PG-13,Drama,1
Amazon,Movie,United Kingdom,2006,16+,Comedy,1
Amazon,Movie,United Kingdom,2006,16+,Drama,1
Amazon,Movie,United Kingdom,2006,16+,Romance,1
Amazon,Movie,United Kingdom,2006,PG-13,Comedy,1
Amazon,Movie,United Kingdom,2006,R,Comedy,1
Amazon,Movie,United Kingdom,2007,18+,Drama,1
Amazon,Movie,United Kingdom,2007,PG-13,Action,1
Amazon,Movie,United Kingdom,2007,PG-13,Fantasy,1
Amazon,Movie,United Kingdom,2008,R,Action,1
Amazon,Movie,United Kingdom,2008,R,Comedy,1
Amazon,Movie,United Kingdom,2009,16+,Documentary,1
Amazon,Movie,United Kingdom,2009,16+,Special Interest,1
Amazon,Movie,United Kingdom,2011,13+,Special Interest,1
Amazon,Movie,United Kingdom,2011,R,Action,1
Amazon,Movie,United Kingdom,2011,R,Adventure,1
Amazon,Movie,United Kingdom,2011,R,Science Fiction,1
Amazon,Movie,United Kingdom,2012,R,Action,2
Amazon,Movie,United Kingdom,2012,R,Horror,2
Amazon,Movie,United Kingdom,2012,R,Science Fiction,4
Amazon,Movie,United Kingdom,2012,R,Suspense,1
Amazon,Movie,United Kingdom,2013,16+,Comedy,1
Amazon,Movie,United Kingdom,2013,16+,Horror,1
Amazon,Movie,United Kingdom,2014,18+,Documentary,1
Amazon,Movie,United Kingdom,2014,7+,Documentary,1
Amazon,Movie,United Kingdom,2014,7+,Special Interest,1
Amazon,Movie,United Kingdom,2015,16+,Documentary,1
Amazon,Movie,United Kingdom,2015,All Ages,Adventure,1
Amazon,Movie,United Kingdom,2015,All Ages,Animation,1
Amazon,Movie,United Kingdom,2015,All Ages,Kids,1
Amazon,Movie,United Kingdom,2016,16+,Drama,1
Amazon,Movie,United Kingdom,2016,16+,Romance,1
Amazon,Movie,United Kingdom,2016,7+,Documentary,1
Amazon,Movie,United Kingdom,2016,7+,Special Interest,1
Amazon,Movie,United Kingdom,2017,18+,Action,1
Amazon,Movie,United Kingdom,2017,18+,Drama,1
Amazon,Movie,United Kingdom,2017,18+,International,1
Amazon,Movie,United Kingdom,2017,All Ages,Drama,1
Amazon,Movie,United Kingdom,2017,All Ages,International,1
Amazon,Movie,United Kingdom,2017,R,Action,1
Amazon,Movie,United Kingdom,2017,R,Suspense,1
Amazon,Movie,United Kingdom,2018,13+,Drama,1
Amazon,Movie,United Kingdom,2018,13+,Romance,1
Amazon,Movie,United Kingdom,2018,13+,Suspense,1
Amazon,Movie,United Kingdom,2018,Other,Documentary,1
Amazon,Movie,United Kingdom,2018,PG-13,Concerts,1
Amazon,Movie,United Kingdom,2018,PG-13,Documentary,1
Amazon,Movie,United Kingdom,2018,PG-13,Music Videos ,1
Amazon,Movie,United Kingdom,2018,R,Action,1
Amazon,Movie,United Kingdom,2018,R,Drama,1
Amazon,Movie,United Kingdom,2019,13+,Documentary,1
Amazon,Movie,United Kingdom,2019,16+,Documentary,2
Amazon,Movie,United Kingdom,2019,NR,Action,1
Amazon,Movie,United Kingdom,2019,NR,Drama,1
Amazon,Movie,United Kingdom,2019,NR,Suspense,1
Amazon,Movie,United Kingdom,2019,PG-13,Action,2
Amazon,Movie,United Kingdom,2019,PG-13,Adventure,3
Amazon,Movie,United Kingdom,2019,PG-13,Drama,4
Amazon,Movie,United Kingdom,2019,PG-13,Romance,1
Amazon,Movie,United Kingdom,2019,R,Action,1
Amazon,Movie,United Kingdom,2019,R,Adventure,1
Amazon,Movie,United Kingdom,2019,R,Western,1
Amazon,Movie,United Kingdom,2020,13+,Comedy,1
Amazon,Movie,United Kingdom,2020,13+,Drama,1
Amazon,Movie,United Kingdom,2020,13+,International,1
Amazon,Movie,United Kingdom,2020,16+,Adventure,1
Amazon,Movie,United Kingdom,2020,16+,Arts,1
Amazon,Movie,United Kingdom,2020,16+,Comedy,1
Amazon,Movie,United Kingdom,2020,16+,Culture,1
Amazon,Movie,United Kingdom,2020,16+,Documentary,1
Amazon,Movie,United Kingdom,2020,16+,Entertainment,1
Amazon,Movie,United Kingdom,2020,16+,Fantasy,1
Amazon,Movie,United Kingdom,2020,16+,Science Fiction,1
Amazon,Movie,United Kingdom,2020,PG,Comedy,2
Amazon,Movie,United Kingdom,2020,PG,Kids,2
Amazon,Movie,United Kingdom,2020,R,Comedy,1
Amazon,Movie,United Kingdom,2020,R,Drama,1
Amazon,Movie,United Kingdom,2020,R,Suspense,1
Amazon,Movie,United Kingdom,2021,16+,Concerts,1
Amazon,Movie,United Kingdom,2021,16+,Documentary,1
Amazon,Movie,United Kingdom,2021,16+,Music Videos ,1
Amazon,Movie,United Kingdom,2021,18+,Horror,1
Amazon,Movie,United Kingdom,2021,18+,Suspense,1
Amazon,Movie,United Kingdom,2021,PG,Comedy,1
Amazon,Movie,United Kingdom,2021,PG,Fantasy,1
Amazon,Movie,United Kingdom,2021,PG,Kids,1
Amazon,Movie,United States,1939,7+,Adventure,1
Amazon,Movie,United States,1939,7+,Drama,1
Amazon,Movie,United States,1939,7+,Western,1
Amazon,Movie,United States,1946,13+,Drama,1
Amazon,Movie,United States,1946,PG,Drama,1
Amazon,Movie,United States,1946,PG,Fantasy,1
Amazon,Movie,United States,1951,13+,Drama,1
Amazon,Movie,United States,1955,PG,Drama,1
Amazon,Movie,United States,1955,PG,Suspense,1
Amazon,Movie,United States,1956,All Ages,Action,1
Amazon,Movie,United States,1956,All Ages,Comedy,1
Amazon,Movie,United States,1963,All Ages,Comedy,1
Amazon,Movie,United States,1963,All Ages,Science Fiction,1
Amazon,Movie,United States,1967,13+,Horror,1
Amazon,Movie,United States,1967,13+,Science Fiction,1
Amazon,Movie,United States,1968,13+,Science Fiction,1
Amazon,Movie,United States,1971,PG,Comedy,1
Amazon,Movie,United States,1971,PG,Drama,1
Amazon,Movie,United States,1974,R,Drama,1
Amazon,Movie,United States,1975,13+,Drama,1
Amazon,Movie,United States,1979,18+,Horror,1
Amazon,Movie,United States,1979,18+,Suspense,1
Amazon,Movie,United States,1979,PG,Drama,1
Amazon,Movie,United States,1986,R,Comedy,1
Amazon,Movie,United States,1986,R,Romance,1
Amazon,Movie,United States,1987,PG-13,Action,1
Amazon,Movie,United States,1987,PG-13,Comedy,1
Amazon,Movie,United States,1987,PG-13,Horror,1
Amazon,Movie,United States,1988,R,Suspense,2
Amazon,Movie,United States,1989,16+,Documentary,1
Amazon,Movie,United States,1989,16+,Suspense,1
Amazon,Movie,United States,1989,R,Comedy,1
Amazon,Movie,United States,1989,R,Horror,1
Amazon,Movie,United States,1989,R,Suspense,1
Amazon,Movie,United States,1990,R,Action,1
Amazon,Movie,United States,1990,R,Adventure,1
Amazon,Movie,United States,1991,PG-13,Comedy,1
Amazon,Movie,United States,1991,R,Action,1
Amazon,Movie,United States,1991,R,Drama,2
Amazon,Movie,United States,1992,PG-13,Action,1
Amazon,Movie,United States,1992,PG-13,Animation,1
Amazon,Movie,United States,1992,PG-13,Fantasy,1
Amazon,Movie,United States,1992,R,Action,1
Amazon,Movie,United States,1992,R,Drama,2
Amazon,Movie,United States,1992,R,Suspense,1
Amazon,Movie,United States,1993,PG-13,Action,2
Amazon,Movie,United States,1993,PG-13,Adventure,1
Amazon,Movie,United States,1993,PG-13,Comedy,2
Amazon,Movie,United States,1994,Other,Drama,1
Amazon,Movie,United States,1994,PG-13,Action,1
Amazon,Movie,United States,1994,PG-13,Adventure,2
Amazon,Movie,United States,1994,PG-13,Comedy,2
Amazon,Movie,United States,1994,PG-13,Drama,1
Amazon,Movie,United States,1994,PG-13,Science Fiction,1
Amazon,Movie,United States,1994,PG-13,Suspense,1
Amazon,Movie,United States,1995,13+,Adventure,1
Amazon,Movie,United States,1995,13+,Fantasy,1
Amazon,Movie,United States,1995,PG,Drama,1
Amazon,Movie,United States,1995,R,Action,1
Amazon,Movie,United States,1995,R,Adventure,1
Amazon,Movie,United States,1995,R,Drama,2
Amazon,Movie,United States,1995,R,Suspense,3
Amazon,Movie,United States,1996,PG-13,Drama,1
Amazon,Movie,United States,1996,PG-13,Suspense,1
Amazon,Movie,United States,1997,R,Drama,1
Amazon,Movie,United States,1997,R,Horror,1
Amazon,Movie,United States,1997,R,Science Fiction,1
Amazon,Movie,United States,1998,PG-13,Action,1
Amazon,Movie,United States,1998,PG-13,Adventure,1
Amazon,Movie,United States,1998,R,Action,1
Amazon,Movie,United States,1998,R,Adventure,1
Amazon,Movie,United States,1998,R,Comedy,1
Amazon,Movie,United States,1998,R,Drama,2
Amazon,Movie,United States,1998,R,Suspense,1
Amazon,Movie,United States,1999,R,Comedy,1
Amazon,Movie,United States,1999,R,Drama,1
Amazon,Movie,United States,2000,13+,Comedy,1
Amazon,Movie,United States,2000,13+,Drama,1
Amazon,Movie,United States,2000,16+,Drama,1
Amazon,Movie,United States,2000,16+,Young Adult Audience,1
Amazon,Movie,United States,2000,All Ages,Comedy,1
Amazon,Movie,United States,2001,PG-13,Comedy,1
Amazon,Movie,United States,2001,R,Action,1
Amazon,Movie,United States,2001,R,Adventure,1
Amazon,Movie,United States,2001,R,Suspense,1
Amazon,Movie,United States,2002,13+,Documentary,1
Amazon,Movie,United States,2002,13+,Special Interest,1
Amazon,Movie,United States,2002,PG,Comedy,1
Amazon,Movie,United States,2002,PG,Drama,1
Amazon,Movie,United States,2002,PG,Kids,1
Amazon,Movie,United States,2002,PG,Science Fiction,1
Amazon,Movie,United States,2002,PG,Young Adult Audience,1
Amazon,Movie,United States,2002,PG-13,Comedy,1
Amazon,Movie,United States,2002,PG-13,Drama,2
Amazon,Movie,United States,2002,PG-13,Romance,1
Amazon,Movie,United States,2002,PG-13,Science Fiction,1
Amazon,Movie,United States,2002,PG-13,Suspense,1
Amazon,Movie,United States,2002,R,Comedy,1
Amazon,Movie,United States,2002,R,Drama,2
Amazon,Movie,United States,2002,R,Suspense,1
Amazon,Movie,United States,2003,PG-13,Action,2
Amazon,Movie,United States,2003,PG-13,Adventure,1
Amazon,Movie,United States,2003,PG-13,Drama,1
Amazon,Movie,United States,2003,R,Action,1
Amazon,Movie,United States,2003,R,Adventure,1
Amazon,Movie,United States,2003,R,Drama,1
Amazon,Movie,United States,2004,PG-13,Action,1
Amazon,Movie,United States,2004,PG-13,Comedy,1
Amazon,Movie,United States,2004,PG-13,Drama,1
Amazon,Movie,United States,2004,PG-13,Horror,1
Amazon,Movie,United States,2004,PG-13,Special Interest,1
Amazon,Movie,United States,2004,PG-13,Suspense,1
Amazon,Movie,United States,2004,R,Action,1
Amazon,Movie,United States,2004,R,Adventure,1
Amazon,Movie,United States,2004,R,Drama,1
Amazon,Movie,United States,2004,R,Horror,1
Amazon,Movie,United States,2004,R,Science Fiction,1
Amazon,Movie,United States,2005,PG-13,Action,1
Amazon,Movie,United States,2005,PG-13,Science Fiction,1
Amazon,Movie,United States,2006,PG-13,Comedy,1
Amazon,Movie,United States,2006,PG-13,Drama,1
Amazon,Movie,United States,2006,PG-13,Horror,1
Amazon,Movie,United States,2006,PG-13,Suspense,1
Amazon,Movie,United States,2006,R,Comedy,3
Amazon,Movie,United States,2006,R,Drama,1
Amazon,Movie,United States,2006,R,Romance,1
Amazon,Movie,United States,2007,18+,Comedy,1
Amazon,Movie,United States,2007,18+,Drama,2
Amazon,Movie,United States,2007,18+,Horror,1
Amazon,Movie,United States,2007,18+,Suspense,1
Amazon,Movie,United States,2007,All Ages,Animation,1
Amazon,Movie,United States,2007,All Ages,Drama,1
Amazon,Movie,United States,2007,All Ages,International,1
Amazon,Movie,United States,2007,All Ages,Kids,2
Amazon,Movie,United States,2007,PG-13,Action,2
Amazon,Movie,United States,2007,PG-13,Fantasy,1
Amazon,Movie,United States,2007,PG-13,Suspense,1
Amazon,Movie,United States,2008,13+,Comedy,1
Amazon,Movie,United States,2008,13+,International,1
Amazon,Movie,United States,2008,16+,Documentary,1
Amazon,Movie,United States,2008,PG,Comedy,1
Amazon,Movie,United States,2008,PG,Drama,1
Amazon,Movie,United States,2008,PG,Kids,1
Amazon,Movie,United States,2008,PG-13,Comedy,1
Amazon,Movie,United States,2008,R,Action,1
Amazon,Movie,United States,2008,R,Comedy,1
Amazon,Movie,United States,2009,13+,Action,1
Amazon,Movie,United States,2009,13+,Comedy,1
Amazon,Movie,United States,2009,13+,Documentary,1
Amazon,Movie,United States,2009,13+,International,1
Amazon,Movie,United States,2009,13+,Suspense,1
Amazon,Movie,United States,2009,18+,Horror,1
Amazon,Movie,United States,2009,PG,Comedy,1
Amazon,Movie,United States,2009,PG-13,Action,1
Amazon,Movie,United States,2009,PG-13,Adventure,1
Amazon,Movie,United States,2009,PG-13,Comedy,1
Amazon,Movie,United States,2009,PG-13,Drama,1
Amazon,Movie,United States,2009,PG-13,Suspense,1
Amazon,Movie,United States,2009,R,Drama,1
Amazon,Movie,United States,2009,R,Suspense,1
Amazon,Movie,United States,2010,R,Action,1
Amazon,Movie,United States,2010,R,Adventure,1
Amazon,Movie,United States,2010,R,Animation,1
Amazon,Movie,United States,2010,R,Comedy,2
Amazon,Movie,United States,2010,R,Drama,1
Amazon,Movie,United States,2010,R,Romance,1
Amazon,Movie,United States,2011,13+,Documentary,2
Amazon,Movie,United States,2011,13+,Military ,1
Amazon,Movie,United States,2011,13+,War,1
Amazon,Movie,United States,2011,16+,Drama,1
Amazon,Movie,United States,2011,All Ages,Animation,1
Amazon,Movie,United States,2011,All Ages,Suspense,1
Amazon,Movie,United States,2011,G,Documentary,1
Amazon,Movie,United States,2011,G,Special Interest,1
Amazon,Movie,United States,2011,PG-13,Action,1
Amazon,Movie,United States,2011,PG-13,Comedy,1
Amazon,Movie,United States,2011,PG-13,Suspense,1
Amazon,Movie,United States,2011,R,Action,1
Amazon,Movie,United States,2011,R,Drama,1
Amazon,Movie,United States,2011,R,Suspense,1
Amazon,Movie,United States,2012,PG-13,Comedy,1
Amazon,Movie,United States,2012,PG-13,Drama,1
Amazon,Movie,United States,2012,R,Action,3
Amazon,Movie,United States,2012,R,Comedy,1
Amazon,Movie,United States,2012,R,Drama,3
Amazon,Movie,United States,2012,R,Horror,2
Amazon,Movie,United States,2012,R,LGBTQ,1
Amazon,Movie,United States,2012,R,Science Fiction,4
Amazon,Movie,United States,2012,R,Suspense,2
Amazon,Movie,United States,2013,13+,Action,2
Amazon,Movie,United States,2013,13+,Comedy,1
Amazon,Movie,United States,2013,13+,Documentary,1
Amazon,Movie,United States,2013,13+,Drama,1
Amazon,Movie,United States,2013,13+,Horror,1
Amazon,Movie,United States,2013,13+,International,1
Amazon,Movie,United States,2013,13+,Special Interest,2
Amazon,Movie,United States,2013,16+,Drama,1
Amazon,Movie,United States,2013,18+,Comedy,1
Amazon,Movie,United States,2013,18+,Science Fiction,1
Amazon,Movie,United States,2013,18+,Suspense,1
Amazon,Movie,United States,2013,R,Action,1
Amazon,Movie,United States,2013,R,Suspense,1
Amazon,Movie,United States,2014,13+,Action,1
Amazon,Movie,United States,2014,13+,Horror,1
Amazon,Movie,United States,2014,18+,Action,1
Amazon,Movie,United States,2014,18+,Documentary,1
Amazon,Movie,United States,2014,18+,Drama,1
Amazon,Movie,United States,2014,18+,Suspense,1
Amazon,Movie,United States,2014,7+,Documentary,1
Amazon,Movie,United States,2014,7+,Special Interest,1
Amazon,Movie,United States,2014,Other,Comedy,1
Amazon,Movie,United States,2014,Other,Documentary,1
Amazon,Movie,United States,2014,PG,Drama,1
Amazon,Movie,United States,2014,R,Action,2
Amazon,Movie,United States,2014,R,Comedy,2
Amazon,Movie,United States,2014,R,Fantasy,1
Amazon,Movie,United States,2015,13+,Action,1
Amazon,Movie,United States,2015,13+,Documentary,2
Amazon,Movie,United States,2015,13+,Drama,1
Amazon,Movie,United States,2015,13+,Special Interest,1
Amazon,Movie,United States,2015,13+,Sports,1
Amazon,Movie,United States,2015,16+,Documentary,3
Amazon,Movie,United States,2015,16+,Special Interest,1
Amazon,Movie,United States,2015,16+,Sports,1
Amazon,Movie,United States,2015,18+,Horror,1
Amazon,Movie,United States,2015,18+,Suspense,1
Amazon,Movie,United States,2015,PG-13,Action,1
Amazon,Movie,United States,2015,PG-13,Arthouse,1
Amazon,Movie,United States,2015,PG-13,Arts,1
Amazon,Movie,United States,2015,PG-13,Culture,1
Amazon,Movie,United States,2015,PG-13,Drama,1
Amazon,Movie,United States,2015,PG-13,Entertainment,1
Amazon,Movie,United States,2015,PG-13,Suspense,1
Amazon,Movie,United States,2015,R,Drama,1
Amazon,Movie,United States,2016,13+,Action,3
Amazon,Movie,United States,2016,13+,Adventure,1
Amazon,Movie,United States,2016,13+,Arthouse,1
Amazon,Movie,United States,2016,13+,Arts,1
Amazon,Movie,United States,2016,13+,Comedy,1
Amazon,Movie,United States,2016,13+,Culture,1
Amazon,Movie,United States,2016,13+,Documentary,1
Amazon,Movie,United States,2016,13+,Drama,2
Amazon,Movie,United States,2016,13+,Entertainment,1
Amazon,Movie,United States,2016,13+,Fantasy,1
Amazon,Movie,United States,2016,13+,Horror,1
Amazon,Movie,United States,2016,13+,International,1
Amazon,Movie,United States,2016,13+,Romance,1
Amazon,Movie,United States,2016,13+,Science Fiction,1
Amazon,Movie,United States,2016,13+,Special Interest,2
Amazon,Movie,United States,2016,13+,Suspense,1
Amazon,Movie,United States,2016,16+,Documentary,2
Amazon,Movie,United States,2016,16+,Special Interest,2
Amazon,Movie,United States,2016,7+,Documentary,1
Amazon,Movie,United States,2016,7+,Special Interest,1
Amazon,Movie,United States,2016,All Ages,Special Interest,1
Amazon,Movie,United States,2016,Other,Comedy,1
Amazon,Movie,United States,2016,PG,Comedy,1
Amazon,Movie,United States,2016,PG-13,Action,1
Amazon,Movie,United States,2016,PG-13,Comedy,1
Amazon,Movie,United States,2016,PG-13,Documentary,1
Amazon,Movie,United States,2016,PG-13,Drama,1
Amazon,Movie,United States,2016,PG-13,Science Fiction,1
Amazon,Movie,United States,2016,R,Action,2
Amazon,Movie,United States,2016,R,Adventure,1
Amazon,Movie,United States,2016,R,Arts,1
Amazon,Movie,United States,2016,R,Comedy,2
Amazon,Movie,United States,2016,R,Concerts,1
Amazon,Movie,United States,2016,R,Culture,1
Amazon,Movie,United States,2016,R,Documentary,2
Amazon,Movie,United States,2016,R,Drama,3
Amazon,Movie,United States,2016,R,Entertainment,1
Amazon,Movie,United States,2016,R,Horror,1
Amazon,Movie,United States,2016,R,Music Videos ,1
Amazon,Movie,United States,2016,R,Special Interest,1
Amazon,Movie,United States,2016,R,Sports,1
Amazon,Movie,United States,2016,R,Suspense,2
Amazon,Movie,United States,2016,R,Western,1
Amazon,Movie,United States,2016,R,Young Adult Audience,1
Amazon,Movie,United States,2017,13+,Documentary,2
Amazon,Movie,United States,2017,13+,Drama,2
Amazon,Movie,United States,2017,13+,Horror,1
Amazon,Movie,United States,2017,16+,Action,1
Amazon,Movie,United States,2017,16+,Suspense,1
Amazon,Movie,United States,2017,18+,Drama,1
Amazon,Movie,United States,2017,18+,Suspense,1
Amazon,Movie,United States,2017,All Ages,Drama,1
Amazon,Movie,United States,2017,All Ages,International,1
Amazon,Movie,United States,2017,All Ages,Kids,1
Amazon,Movie,United States,2017,Other,Action,1
Amazon,Movie,United States,2017,Other,Documentary,1
Amazon,Movie,United States,2017,Other,Drama,1
Amazon,Movie,United States,2017,Other,Special Interest,1
Amazon,Movie,United States,2017,Other,Suspense,1
Amazon,Movie,United States,2017,PG,Drama,1
Amazon,Movie,United States,2017,PG,Faith ,1
Amazon,Movie,United States,2017,PG,Kids,1
Amazon,Movie,United States,2017,PG,Spirituality,1
Amazon,Movie,United States,2017,PG-13,Drama,1
Amazon,Movie,United States,2017,R,Comedy,2
Amazon,Movie,United States,2017,R,Documentary,1
Amazon,Movie,United States,2017,R,Drama,6
Amazon,Movie,United States,2017,R,Military ,1
Amazon,Movie,United States,2017,R,Romance,1
Amazon,Movie,United States,2017,R,Suspense,3
Amazon,Movie,United States,2017,R,War,1
Amazon,Movie,United States,2018,13+,Action,1
Amazon,Movie,United States,2018,13+,Drama,1
Amazon,Movie,United States,2018,13+,Horror,1
Amazon,Movie,United States,2018,13+,Science Fiction,1
Amazon,Movie,United States,2018,13+,Suspense,1
Amazon,Movie,United States,2018,18+,Arthouse,1
Amazon,Movie,United States,2018,18+,Documentary,1
Amazon,Movie,United States,2018,18+,Drama,1
Amazon,Movie,United States,2018,18+,Horror,1
Amazon,Movie,United States,2018,18+,Science Fiction,1
Amazon,Movie,United States,2018,18+,Suspense,1
Amazon,Movie,United States,2018,7+,Special Interest,1
Amazon,Movie,United States,2018,PG,Drama,1
Amazon,Movie,United States,2018,R,Action,2
Amazon,Movie,United States,2018,R,Adventure,1
Amazon,Movie,United States,2018,R,Arthouse,1
Amazon,Movie,United States,2018,R,Comedy,1
Amazon,Movie,United States,2018,R,Drama,4
Amazon,Movie,United States,2018,R,Horror,1
Amazon,Movie,United States,2018,R,Suspense,1
Amazon,Movie,United States,2019,13+,Action,1
Amazon,Movie,United States,2019,13+,Arthouse,2
Amazon,Movie,United States,2019,13+,Arts,2
Amazon,Movie,United States,2019,13+,Comedy,2
Amazon,Movie,United States,2019,13+,Culture,2
Amazon,Movie,United States,2019,13+,Documentary,1
Amazon,Movie,United States,2019,13+,Drama,2
Amazon,Movie,United States,2019,13+,Entertainment,2
Amazon,Movie,United States,2019,13+,International,1
Amazon,Movie,United States,2019,13+,Science Fiction,2
Amazon,Movie,United States,2019,13+,Special Interest,1
Amazon,Movie,United States,2019,13+,Suspense,3
Amazon,Movie,United States,2019,7+,Action,1
Amazon,Movie,United States,2019,7+,Drama,1
Amazon,Movie,United States,2019,7+,International,1
Amazon,Movie,United States,2019,Other,Comedy,1
Amazon,Movie,United States,2019,Other,Drama,1
Amazon,Movie,United States,2019,PG-13,Action,2
Amazon,Movie,United States,2019,PG-13,Adventure,3
Amazon,Movie,United States,2019,PG-13,Comedy,3
Amazon,Movie,United States,2019,PG-13,Documentary,1
Amazon,Movie,United States,2019,PG-13,Drama,3
Amazon,Movie,United States,2019,PG-13,Romance,1
Amazon,Movie,United States,2019,PG-13,Special Interest,1
Amazon,Movie,United States,2019,R,Arthouse,1
Amazon,Movie,United States,2019,R,Arts,1
Amazon,Movie,United States,2019,R,Comedy,3
Amazon,Movie,United States,2019,R,Culture,1
Amazon,Movie,United States,2019,R,Documentary,1
Amazon,Movie,United States,2019,R,Drama,7
Amazon,Movie,United States,2019,R,Entertainment,1
Amazon,Movie,United States,2019,R,Horror,2
Amazon,Movie,United States,2019,R,Military ,1
Amazon,Movie,United States,2019,R,Romance,1
Amazon,Movie,United States,2019,R,Suspense,1
Amazon,Movie,United States,2019,R,War,1
Amazon,Movie,United States,2020,13+,Action,1
Amazon,Movie,United States,2020,13+,Adventure,1
Amazon,Movie,United States,2020,13+,Comedy,1
Amazon,Movie,United States,2020,13+,Documentary,2
Amazon,Movie,United States,2020,13+,Drama,1
Amazon,Movie,United States,2020,13+,Romance,1
Amazon,Movie,United States,2020,13+,Science Fiction,1
Amazon,Movie,United States,2020,16+,Action,1
Amazon,Movie,United States,2020,16+,Arts,1
Amazon,Movie,United States,2020,16+,Culture,1
Amazon,Movie,United States,2020,16+,Drama,3
Amazon,Movie,United States,2020,16+,Entertainment,1
Amazon,Movie,United States,2020,16+,Fantasy,1
Amazon,Movie,United States,2020,16+,Horror,3
Amazon,Movie,United States,2020,16+,Science Fiction,2
Amazon,Movie,United States,2020,16+,Suspense,4
Amazon,Movie,United States,2020,18+,Documentary,1
Amazon,Movie,United States,2020,18+,Drama,1
Amazon,Movie,United States,2020,18+,Horror,1
Amazon,Movie,United States,2020,18+,Sports,1
